periodID	dayID	timestamp	time	event	actor	subject	note	where	keyword
5	3	1653502843.308	14:04:00	Monitoring class: Moving	teacher	class	NA	Middle;Left	NA
5	3	1653502848.26	14:09:00	Talking to student: ON-task	teacher	15	NA	NA	How tutor works
5	3	1653502859.395	14:20:00	Talking to student: ON-task	teacher	14	ok what is the hint saying? it is always, blue bar equals yellow bar, horizontal and not vertical	Middle	Math content
5	3	1653502898.686	14:59:00	Talking to student: OFF-task	teacher	19	school trip	NA	NA
5	3	1653502911.963	15:12:00	Raising hand	1	teacher	NA	NA	NA
5	3	1653502916.967	15:17:00	Talking to small group: OFF-task	teacher	18;20;19	NA	Front of the room	NA
5	3	1653502928.06	15:29:00	Inactive	teacher	NA	taking a phone call	At Desk	NA
5	3	1653502961.631	16:02:00	Talking to student: OFF-task	teacher	16	NA	NA	NA
5	3	1653502976.284	16:17:00	Monitoring class: Moving	teacher	class	NA	Front of the room;Left;Back of the room	NA
5	3	1653502988.95	16:29:00	Inactive	teacher	NA	Talking to Anon5	Front of the room	NA
5	3	1653503000.954	16:41:00	Talking to class: ON-task	teacher	class	5 min warning-if you are done find something else to do	NA	NA
5	3	1653503058.896	17:39:00	Talking to student: ON-task	teacher	23	NA	NA	Math content
5	3	1653503071.487	17:52:00	Monitoring class: Moving	teacher	class	NA	Back of the room;Middle	NA
5	3	1653503081.289	18:02:00	Talking to student: OFF-task	teacher	19	asked to do something else because finished	NA	NA
5	3	1653503101.368	18:22:00	Monitoring class: Moving	teacher	class	NA	Middle;Front of the room;Left	NA
5	3	1653503107.772	18:28:00	Talking to student: OFF-task	teacher	16	NA	Front of the room	NA
5	3	1653503119.11	18:40:00	Monitoring student	teacher	1	NA	NA	NA
5	3	1653503123.825	18:44:00	Talking to student: ON-task	teacher	1	NA	NA	Study activity
5	3	1653503128.403	18:49:00	Raising hand	6	teacher	NA	NA	NA
5	3	1653503131.53	18:52:00	Talking to student: OFF-task	teacher	6	NA	NA	NA
5	3	1653503137.908	18:58:00	Monitoring class: Moving	teacher	class	NA	Middle;Right	NA
5	3	1653503143.606	19:04:00	Monitoring student	teacher	12	NA	NA	NA
5	3	1653503148.332	19:09:00	Monitoring class: Moving	teacher	class	NA	Right;Middle	NA
5	3	1653503168.7	19:29:00	Raising hand	19	teacher	NA	NA	NA
5	3	1653503172.266	19:33:00	Talking to student: OFF-task	teacher	19	NA	NA	NA
5	3	1653503184.407	19:45:00	Talking to student: OFF-task	teacher	14	NA	NA	NA
5	3	1653503197.983	19:58:00	Monitoring class: Moving	teacher	class	NA	Middle;Front of the room;At Desk	NA
5	3	1653503209.553	20:10:00	Inactive	teacher	NA	NA	At Desk	NA
5	3	1653503218.81	20:19:00	Talking to class: ON-task	teacher	class	finish problem, red x, and sign out	NA	NA
5	3	1653503239.81	20:40:00	Talking to class: ON-task	teacher	class	explian post test	NA	NA
5	3	1653503252.196	20:53:00	Talking to student: ON-task	teacher	12	student: what if I finished everything	At Desk	Study activity
5	3	1653503275.21	21:16:00	Raising hand	15	teacher	NA	NA	NA
5	3	1653503288.916	21:29:00	Inactive	teacher	NA	NA	At Desk	NA
5	3	1653503304.638	21:45:00	Talking to student: ON-task	teacher	9	blue bar 5x equals? what will you do? same thing on both sides. add 2x +5. hmm. blue bar equals yellow	NA	Math content
5	3	1653503361.485	22:42:00	Talking to class: ON-task	teacher	class	close your chromebooks	NA	NA
5	3	1653503383.671	23:04:00	Inactive	teacher	NA	Talking to Anon5 - all done	At Desk	NA
